@TIME_PERIOD,@OBS_VALUE
2005-12,0.90794329
2006-01,0.90815363
2006-02,0.90870828
2006-03,0.9100055
2006-04,0.910781
2006-05,0.91162705
2006-06,0.9145733
2006-07,0.91625145
2006-08,0.91768017
2006-09,0.92038793
2006-10,0.92101198
2006-11,0.92112518
2006-12,0.92097612
2007-01,0.92116407
2007-02,0.92238845
2007-03,0.9245886
2007-04,0.92553528
2007-05,0.92557421
2007-06,0.92637973
2007-07,0.927
2007-08,0.9298
2007-09,0.9354
2007-10,0.9419
2007-11,0.9526
2007-12,0.9591
2008-01,0.9686
2008-02,0.972
2008-03,0.9755
2008-04,0.9796
2008-05,0.9931
2008-06,1.0109
2008-07,1.0387
2008-08,1.0804
2008-09,1.1109
2008-10,1.138
2008-11,1.165
2008-12,1.1946
2009-01,1.2394
2009-02,1.3069
2009-03,1.3535
2009-04,1.384
2009-05,1.4105
2009-06,1.442
2009-07,1.4611
2009-08,1.4709
2009-09,1.4605
2009-10,1.4541
2009-11,1.4413
2009-12,1.4354
2010-01,1.4295
2010-02,1.4298
2010-03,1.4271
2010-04,1.4222
2010-05,1.4206
2010-06,1.4225
2010-07,1.4324
2010-08,1.4339
2010-09,1.4332
2010-10,1.4304
2010-11,1.4333
2010-12,1.4449
2011-01,1.4644
2011-02,1.51
2011-03,1.5155
2011-04,1.5177
2011-05,1.5066
2011-06,1.5064
2011-07,1.508
2011-08,1.5099
2011-09,1.5228
2011-10,1.5473
2011-11,1.5608
2011-12,1.5781
2012-01,1.6114
2012-02,1.6705
2012-03,1.6998
2012-04,1.7618
2012-05,1.841
2012-06,1.8852
2012-07,1.915
2012-08,1.9262
2012-09,1.9091
2012-10,1.8927
2012-11,1.9016
2012-12,1.8841
2013-01,1.8966
2013-02,1.9048
2013-03,1.9241
2013-04,1.9456
2013-05,1.9621
2013-06,1.9858
2013-07,1.9914
2013-08,1.9943
2013-09,1.9977
2013-10,2.0041
2013-11,2.0609
2013-12,2.1088
2014-01,2.289
2014-02,2.4414
2014-03,2.5828
2014-04,2.7399
2014-05,2.8597
2014-06,2.982
2014-07,3.025
2014-08,3.0599
2014-09,3.1884
2014-10,3.1964
2014-11,3.197
2014-12,3.1974
